40000 100000
2 25692 20708
2 31696 14622
2 13847 12168
2 21182 10750
2 31474 28827
2 23388 10305
2 20730 3705
2 18021 15778
2 11925 25545
2 39180 31427
2 34208 4617
2 16967 33520
2 13989 5769
2 29163 28409
2 25379 27395
2 36554 423
2 2427 27076
2 15732 29581
2 35649 15191
2 35271 28939
2 36783 17167
2 31588 23776
2 29606 31657
2 36419 37086
2 22090 39648
2 1520 9016
2 29468 24325
2 30193 21755
2 36729 21571
2 5520 17543
2 35942 23818
2 19187 15066
2 8814 18016
2 8743 26112
2 6346 2864
2 17098 20391
2 8047 18610
2 34687 5592
2 21540 3991
2 21293 12006
2 3340 25893
2 28546 6018
2 20305 12785
2 30874 32491
2 29557 28034
2 21969 2426
2 9995 12446
2 30296 22324
2 23656 21394
2 16810 2404
2 39018 14034
2 31895 9492
2 17140 14487
2 38765 1547
2 9167 26435
2 9785 18568
2 23438 9112
2 14592 30983
2 37376 4655
2 360 1020
2 10163 36981
2 35341 17527
2 35957 39911
2 809 30544
2 10041 16945
2 29248 12628
2 16191 6670
2 32809 20538
2 5901 2068
2 9976 29573
2 25869 21815
2 22496 26994
2 6441 19424
2 16263 32731
2 21445 19283
2 35233 33770
2 6694 20129
2 20219 14478
2 14761 1232
2 260 27720
2 18381 22564
2 27361 23950
2 27507 28102
2 9054 15903
2 3951 10663
2 19025 23243
2 19990 30739
2 20792 34456
2 22765 38581
2 7609 33652
2 17180 19005
2 27954 27081
2 4242 10404
2 33632 29501
2 4546 38360
2 18965 13503
2 37815 27518
2 12185 1743
2 35037 31135
2 30468 4555
2 1747 7132
2 16733 21810
2 10837 14239
2 39147 3835
2 36947 31466
2 9260 28475
2 21591 35206
2 34761 21059
2 38643 18204
2 34336 12419
2 24060 9678
2 5043 31127
2 6367 1374
2 2737 15497
2 10583 36511
2 22249 579
2 9754 17006
2 32435 9709
2 2639 34195
2 21521 18856
2 4659 21841
2 33747 4572
2 16717 20430
2 21404 2644
2 24923 23072
2 36821 12929
2 3747 22105
2 2134 5774
2 26882 871
2 37523 28135
2 18102 23641
2 29147 30925
2 22454 8881
2 5668 17183
2 27639 35452
2 32673 37504
2 25703 1497
2 31422 9952
2 37769 28249
2 3391 38759
2 6924 24177
2 30960 29561
2 34299 12753
2 32118 30435
2 10079 39173
2 5032 31661
2 11409 6784
2 2874 37519
2 31223 32189
2 11267 15042
2 15318 10385
2 28928 1428
2 12025 8738
2 32304 215
2 38181 5438
2 30005 9676
2 14043 28117
2 29831 33729
2 39705 2554
2 12369 19210
2 39968 28474
2 33122 5300
2 19851 31500
2 35158 30281
2 5037 30982
2 14517 16182
2 33443 12649
2 5626 14230
2 25301 30444
2 27370 39543
2 19084 9559
2 18465 23374
2 33700 3932
2 4517 35344
2 34585 24072
2 30477 34353
2 12123 23799
2 15994 24172
2 28711 10664
2 36078 4666
2 12277 36243
2 13477 24739
2 25329 32263
2 8465 9512
2 18252 19729
2 31234 15297
2 8010 33867
2 23476 19432
2 30908 9241
2 8245 22090
2 7076 14656
2 20497 10052
2 36595 14342
2 14030 20025
2 16937 29205
2 11781 35812
2 19029 37119
2 31953 5844
2 4073 3704
2 29621 26414
2 19087 11637
2 24736 3273
2 1432 21066
2 28560 8699
2 19338 36128
2 13920 37427
2 8185 28614
2 36331 9779
2 11947 10917
2 19612 15256
2 37683 29059
2 4867 23689
2 15765 30589
2 10586 9598
2 39450 7545
2 34007 27466
2 29360 2315
2 35863 27723
2 36481 19164
2 20492 8303
2 34501 38317
2 27102 29502
2 1549 25345
2 18619 21960
2 35372 38206
2 25876 21730
2 8897 21347
2 19322 33103
2 11066 26886
2 15805 23416
2 15079 11679
2 30695 39811
2 8188 32770
2 21324 32094
2 38673 17194
2 4114 19513
2 12555 21936
2 34864 3338
2 10287 25040
2 26289 10734
2 12724 39168
2 11637 16530
2 37000 8350
2 38778 6495
2 29806 13665
2 25297 19902
2 2464 17909
2 23965 1526
2 32774 30236
2 24199 23585
2 19615 18180
2 36556 16693
2 39097 10466
2 18229 19785
2 2133 18457
2 16668 4209
2 37185 26677
2 9669 1827
2 12272 25250
2 22229 19072
2 19080 32899
2 21 28354
2 4527 21770
2 34106 8982
2 37917 16049
2 29960 22330
2 5492 17209
2 32817 4917
2 29833 28213
2 6039 22817
2 30461 28560
2 8399 7679
2 15441 10903
2 32496 25401
2 18726 28200
2 32260 10333
2 19636 28475
2 31543 25064
2 22742 35317
2 30767 22639
2 3161 37208
2 14672 18692
2 17190 246
2 17743 22415
2 15456 33503
2 16048 9598
2 24511 1073
2 38463 28915
2 21487 21464
2 20481 35709
2 23977 24579
2 4639 17537
2 11906 13980
2 1986 14464
2 16299 39129
2 19534 11473
2 8291 7969
2 15664 33467
2 6568 519
2 21344 4523
2 479 26148
2 30752 18575
2 3797 1136
2 3083 36316
2 24985 4092
2 39690 31494
2 19019 32092
2 24029 839
2 27696 13798
2 31513 39039
2 19158 29652
2 8587 29619
2 39510 7096
2 15960 38973
2 30727 34505
2 6923 14286
2 6302 21363
2 35244 22872
2 15492 18596
2 39927 12513
2 9632 22104
2 4879 2430
2 24973 21777
2 18496 10866
2 37526 31131
2 36463 24980
2 13021 30992
2 2813 39049
2 20386 10266
2 4434 10670
2 17500 13640
2 1979 22276
2 28511 4030
2 25467 23341
2 24422 23339
2 15660 13410
2 20488 17481
2 18124 12269
2 7397 22294
2 17141 33957
2 30326 34121
2 38900 16349
2 35910 22870
2 4241 33989
2 32984 39388
2 23185 35471
2 30391 21765
2 14493 4910
2 11437 22001
2 30539 39398
2 34173 29888
2 35202 33124
2 13528 34
2 30554 27493
2 17882 17025
2 16713 33581
2 28874 26430
2 29085 37946
2 32467 5045
2 26342 26759
2 19365 29137
2 13424 19433
2 8261 5516
2 16253 6988
2 35381 4971
2 9966 12988
2 2779 31463
2 1528 32150
2 14546 14627
2 9921 24111
2 30901 1166
2 3623 7833
2 21409 33019
2 16110 12674
2 14220 10158
2 19364 2965
2 31852 38919
2 7253 30324
2 39687 15816
2 23676 29065
2 6477 37958
2 3814 9867
2 38949 439
2 4623 27664
2 8683 24968
2 18840 2299
2 1905 5986
2 26992 20022
2 3054 22878
2 31296 24137
2 37142 17192
2 35982 34741
2 6976 34210
2 25187 5821
2 3878 4472
2 11838 9096
2 32145 30263
2 37707 21790
2 31408 31290
2 33843 25090
2 20420 22068
2 34014 31188
2 6531 17130
2 24086 10153
2 38955 38611
2 31946 30565
2 14376 38372
2 33 13338
2 32850 17035
2 14920 30669
2 30485 14537
2 25513 16788
2 30893 23663
2 16606 30781
2 2038 3568
2 30254 35726
2 21114 22589
2 3992 39012
2 28233 25390
2 29498 26293
2 21513 37258
2 4284 12238
2 11897 8870
2 2545 6448
2 20476 17817
2 38051 11829
2 26168 18146
2 11410 19671
2 29875 12149
2 34321 17950
2 15617 9242
2 23453 30577
2 4882 24340
2 10226 37478
2 19063 21567
2 25399 17321
2 26785 12137
2 33997 8018
2 10254 14159
2 37704 30458
2 7033 18618
2 32476 8183
2 34205 37080
2 36969 28930
2 19137 21392
2 35655 13984
2 8812 21552
2 15028 15200
2 32227 39339
2 6238 20273
2 6377 28378
2 4661 31073
2 26086 22627
2 36237 23341
2 14020 23247
2 15298 35082
2 38219 4837
2 9634 17798
2 14470 11063
2 18880 26179
2 3292 13624
2 19787 33696
2 14844 38566
2 11035 27883
2 12066 39815
2 32619 1633
2 37742 5570
2 17691 12631
2 34514 29725
2 12998 24891
2 11420 29186
2 30483 30899
2 14234 36811
2 35164 10731
2 5471 15924
2 34147 27197
2 10545 36827
2 19587 23023
2 4768 18944
2 36969 9546
2 11432 764
2 19145 24162
2 3359 11400
2 807 6550
2 15325 8829
2 36787 23342
2 3653 22470
2 15151 39477
2 6732 17583
2 32982 37976
2 29143 7399
2 19560 28811
2 20354 15597
2 16664 33978
2 19745 2607
2 28326 20366
2 7493 31399
2 28958 8026
2 39759 13578
2 11164 38843
2 28242 7468
2 24140 22654
2 13580 3282
2 37850 38918
2 6308 18128
2 18846 20067
2 30436 27470
2 28076 5442
2 38636 12318
2 1446 20634
2 1469 25948
2 39758 4395
2 31740 36492
2 14817 50
2 26874 32931
2 11062 21938
2 29127 23288
2 1712 7797
2 10761 3917
2 21247 19816
2 24661 16513
2 27416 6752
2 31310 5953
2 8297 35734
2 21482 12443
2 36743 1491
2 19264 907
2 18087 22232
2 1941 25850
2 28660 15883
2 4464 32852
2 18870 15699
2 38052 13907
2 12223 35557
2 3651 17138
2 31348 16292
2 13885 36269
2 35365 28032
2 27317 29701
2 30169 1608
2 32948 13428
2 1636 22570
2 2229 39005
2 15839 19098
2 34102 35540
2 30455 3023
2 20950 18917
2 10260 16545
2 13427 18765
2 33844 10081
2 39369 37912
2 23480 9266
2 14395 20702
2 28013 15335
2 9753 37923
2 34269 30187
2 16423 38792
2 17174 26343
2 26340 6460
2 4746 30288
2 11695 4002
2 12777 7195
2 22085 38212
2 16606 12114
2 17518 13084
2 17530 3579
2 19711 18861
2 30960 33568
2 8910 38669
2 15819 13097
2 2070 22884
2 4084 2250
2 36397 15934
2 13717 38302
2 37194 34449
2 10181 31518
2 33816 13302
2 28067 27510
2 2049 682
2 27527 28467
2 35397 32012
2 21422 3248
2 7936 1430
2 35839 6238
2 17274 35934
2 19084 35548
2 38075 23718
2 26448 5280
2 26394 38120
2 27935 14851
2 14734 5758
2 21012 5911
2 25743 34372
2 22740 14844
2 18776 21366
2 14888 8509
2 4443 3512
2 15953 26496
2 35292 11991
2 10576 2212
2 34227 39475
2 14230 22196
2 37371 31037
2 4901 5067
2 36218 7497
2 25531 18879
2 14980 26335
2 37472 17804
2 18869 39253
2 23918 28588
2 39466 3877
2 27906 14225
2 22194 35434
2 24895 23674
2 3740 631
2 8650 35307
2 31255 20910
2 39200 23143
2 27265 22171
2 12774 6888
2 33841 22047
2 28337 1516
2 18718 37836
2 28399 35900
2 11925 31109
2 2918 29165
2 10903 12938
2 19410 19370
2 877 31329
2 15774 38886
2 24691 36122
2 28678 31283
2 29519 29906
2 10775 1086
2 13863 34831
2 22497 2157
2 30343 29915
2 722 34930
2 27483 10908
2 26819 12856
2 31756 27226
2 31039 1064
2 10834 24631
2 28231 35847
2 12200 6012
2 34165 26813
2 26679 4697
2 35876 37226
2 7717 36820
2 35797 39902
2 37188 22368
2 11122 34113
2 6922 20081
2 9330 32985
2 31391 5417
2 2191 14883
2 706 21679
2 29055 1180
2 8190 5120
2 8860 4286
2 20493 29867
2 8944 28054
2 38963 22633
2 4461 14776
2 35255 14787
2 34829 27720
2 4409 37543
2 17398 37901
2 2983 35744
2 7310 25691
2 29301 1712
2 38333 4391
2 23752 39833
2 21803 24642
2 26670 29415
2 18873 25450
2 16291 3504
2 31794 1323
2 29365 9959
2 4212 21633
2 6625 37744
2 28640 24942
2 517 26803
2 28243 11226
2 33387 2713
2 27963 13865
2 39984 37497
2 35032 9140
2 7557 25731
2 12972 18657
2 21019 6900
2 10704 7756
2 9272 17397
2 31837 15044
2 6430 19708
2 7168 3811
2 11063 7345
2 2519 10694
2 7656 35420
2 31244 35442
2 10890 31806
2 21597 35765
2 2941 35264
2 2441 25307
2 22997 15122
2 21132 28193
2 11562 18723
2 1185 36233
2 28672 26350
2 3973 11044
2 22147 34556
2 2342 29571
2 7295 19139
2 5610 5776
2 37491 23095
2 4521 1595
2 28119 29076
2 4258 18538
2 24910 11293
2 36369 20775
2 5462 17577
2 25245 15974
2 23264 22908
2 8348 29154
2 30187 8127
2 27199 19867
2 38769 3349
2 23035 3161
2 997 8519
2 23780 20600
2 21041 34359
2 23219 15134
2 36032 27357
2 10714 3272
2 11687 3679
2 36208 9822
2 37542 39859
2 4027 1295
2 35104 17571
2 30990 31719
2 19365 7772
2 7791 39214
2 33113 23806
2 4225 21691
2 11122 13426
2 6880 20223
2 6360 3246
2 20778 17444
2 14997 9956
2 11932 26853
2 36874 39359
2 3083 18277
2 36562 8470
2 1625 25283
2 27301 28241
2 22838 15306
2 15811 28557
2 27441 2622
2 18136 21986
2 9753 31718
2 27509 23146
2 29735 15667
2 22290 7805
2 26712 22305
2 39562 33415
2 33701 13930
2 19431 23308
2 7592 7688
2 30190 5440
2 3658 17667
2 37603 14229
2 35872 34689
2 13010 18047
2 19240 27639
2 27132 6407
2 7176 35911
2 19373 18639
2 37660 16290
2 24953 32099
2 10738 36109
2 22661 11022
2 991 23835
2 30907 7302
2 26033 3298
2 19490 13320
2 15602 15534
2 13809 24127
2 16755 29223
2 13045 36170
2 23881 2484
2 34417 24608
2 38462 18293
2 10207 329
2 6016 13339
2 27348 31226
2 19295 27799
2 37462 37517
2 23691 6639
2 23973 39969
2 30379 28795
2 29257 37441
2 28465 37974
2 23880 25387
2 15333 7814
2 24689 23527
2 17402 14685
2 15984 21246
2 29410 1638
2 6052 5619
2 24184 928
2 17732 35724
2 14136 31129
2 4692 25544
2 32021 33422
2 35969 36350
2 2511 25845
2 11780 5426
2 17896 10956
2 15212 11891
2 15432 32644
2 34697 27680
2 17346 39030
2 22007 23489
2 920 14226
2 13329 19556
2 28989 14740
2 12433 38825
2 6633 1038
2 23162 10524
2 29793 15932
2 14908 2606
2 27944 17032
2 3889 13740
2 1245 37987
2 16267 19578
2 37075 37228
2 6519 33686
2 37593 33403
2 2732 21406
2 29567 15166
2 30490 39263
2 39955 11366
2 2330 20145
2 8651 14720
2 26110 38561
2 9090 11303
2 15444 35184
2 39657 37806
2 30418 4463
2 39613 33423
2 5631 25503
2 16112 24319
2 34389 1249
2 16258 36514
2 35145 33737
2 20289 10363
2 4922 28537
2 30763 30623
2 26226 35850
2 6999 3227
2 20 38256
2 19523 30461
2 7720 37400
2 16398 32276
2 29386 1181
2 19503 36519
2 24067 23031
2 9695 21672
2 24734 22704
2 17589 26886
2 6221 25935
2 16855 21659
2 4999 5001
2 30351 32986
2 14133 16496
2 8135 18847
2 29181 835
2 3500 38413
2 22532 12117
2 4983 28671
2 7800 4578
2 23701 27122
2 29286 13480
2 17704 35421
2 30011 34636
2 2063 9335
2 28941 15239
2 27370 2050
2 612 12692
2 23261 35121
2 16594 2404
2 24140 162
2 28728 35318
2 4434 33040
2 26260 20468
2 27643 14491
2 18753 5070
2 28092 2988
2 22649 39158
2 36275 3048
2 33423 3004
2 2998 27770
2 21854 35474
2 8274 13741
2 23682 32234
2 29889 12136
2 15280 9002
2 28848 3235
2 34975 2889
2 4492 39660
2 37871 25435
2 22170 2750
2 35413 13568
2 30916 29468
2 38571 23493
2 17829 25206
2 25806 34508
2 3351 7973
2 19550 33120
2 17305 15082
2 26136 13720
2 6607 39968
2 18849 28154
2 20197 23845
2 27924 18794
2 16023 34875
2 26547 15716
2 4316 1987
2 7596 24838
2 2882 35049
2 14234 33762
2 18800 38631
2 18026 33626
2 39779 4357
2 2831 15583
2 30230 6856
2 20799 29389
2 29933 5726
2 5721 34748
2 19354 38493
2 15142 1997
2 31155 6169
2 16914 3000
2 13615 7057
2 33533 22699
2 20607 26291
2 9886 8152
2 3535 10068
2 16642 10545
2 39173 18099
2 15121 6169
2 26351 13349
2 38412 9539
2 35918 27919
2 36661 34024
2 18895 18472
2 38712 14957
2 18363 11943
2 26257 21483
2 15347 4776
2 37047 26425
2 17569 38740
2 31573 21194
2 10920 34828
2 32986 33405
2 33532 31418
2 37516 38584
2 13876 32672
2 27499 29693
2 39292 18395
2 18554 39685
2 19874 1941
2 4117 19503
2 7715 36787
2 35425 31087
2 35333 30472
2 14351 15026
2 25545 37183
2 37753 23508
2 17230 13897
2 94 34519
2 37823 18792
2 130 26124
2 14137 22345
2 26936 16818
2 37270 38511
2 31001 37651
2 9770 20522
2 19741 2180
2 16338 59
2 19811 12584
2 10949 10743
2 30475 39065
2 35757 12288
2 10666 17385
2 883 13364
2 14603 34762
2 2311 16108
2 39287 16731
2 29619 17283
2 1308 11342
2 12189 33355
2 18248 34349
2 2413 7317
2 26281 31058
2 27297 15980
2 27476 20155
2 24659 30317
2 5714 12532
2 21148 14280
2 10903 34508
2 39693 35239
2 25597 14281
2 6002 35325
2 35563 22125
2 26337 11160
2 12094 22809
2 3053 25028
2 14169 35707
2 29656 4383
2 8014 29745
2 16669 33348
2 1264 33024
2 23850 23325
2 22 29281
2 30351 28103
2 34052 6494
2 22294 34511
2 32230 6679
2 28667 19503
2 20644 23844
2 38435 31695
2 26441 10484
2 6200 6184
2 3673 8801
2 7480 33074
2 21391 14872
2 28379 10450
2 38165 31683
2 13075 32713
2 26193 29840
2 4628 15486
2 30073 27471
2 20929 6686
2 6618 8673
2 28352 39157
2 38563 25189
2 18881 37713
2 20639 25153
2 4628 27651
2 9021 12374
2 18524 21118
2 31688 9820
2 8662 14123
2 17952 20616
2 39067 37560
2 39102 6287
2 7919 25841
2 11905 39965
2 38233 39519
2 11359 7660
2 18321 6096
2 7679 30520
2 33605 23288
2 1358 3216
2 39999 977
2 22052 9256
2 29190 7523
2 25978 230
2 35616 4889
2 26020 8292
2 39779 16861
2 7000 1343
2 4298 39355
2 38122 18820
2 30771 25471
2 33520 461
2 32782 15837
2 4392 15711
2 127 7962
2 26782 32222
2 9321 23719
2 28032 12121
2 12122 653
2 21894 23328
2 4449 10683
2 37451 737
2 17883 7186
2 38074 31500
2 12797 37201
2 28993 25268
2 3155 6355
2 1086 27089
2 28062 20369
2 15163 12740
2 2703 30290
2 28174 25276
2 14869 31151
2 19799 6180
2 31541 33441
2 30226 25115
2 15837 18586
2 15481 28313
2 19225 23507
2 18968 32469
2 21982 5728
2 33340 25250
2 28152 21714
2 31355 28101
2 16972 22717
2 33548 5263
2 26774 7359
2 18644 37251
2 8685 16993
2 36075 24838
2 26877 18338
2 2123 28177
2 3442 18885
2 38477 38875
2 10955 5286
2 25259 33381
2 9089 15545
2 30011 5265
2 3267 10032
2 11136 7638
2 39249 8640
2 7576 220
2 33009 25069
2 896 9724
2 33974 27505
2 14238 1928
2 28343 11245
2 3509 27026
2 6675 26374
2 18217 11246
2 24190 5859
2 21043 144
2 31447 16436
2 12212 31749
2 14025 17008
2 1004 22865
2 7873 26660
2 13293 22657
2 29395 5945
2 10820 28787
2 5941 10941
2 37770 10709
2 444 25881
2 3394 22450
2 21748 16241
2 32018 2273
2 33531 8946
2 9662 27690
2 35254 38439
2 9670 8789
2 8545 19967
2 19705 30468
2 4076 31640
2 36420 36764
2 1855 27557
2 22180 6145
2 2626 36594
2 16372 20655
2 24988 37755
2 3432 29586
2 9093 25679
2 31188 12149
2 25475 3255
2 30474 37205
2 38151 35397
2 29738 27458
2 17640 5160
2 30688 29162
2 36417 26911
2 15456 22997
2 32090 8341
2 31870 27449
2 21356 30071
2 15858 37230
2 13560 22984
2 168 33753
2 33985 27114
2 24699 28312
2 23648 27562
2 25690 31610
2 34556 5994
2 8261 31520
2 8526 36420
2 36499 35
2 5585 23527
2 4382 35551
2 27373 17526
2 2736 35501
2 5567 16110
2 28412 22190
2 35044 19503
2 472 834
2 23556 17097
2 21071 5251
2 2047 33241
2 1385 10664
2 16555 31344
2 20463 17785
2 12458 13536
2 36196 34370
2 26515 38973
2 34787 19841
2 18686 10883
2 21154 5549
2 4821 11629
2 6311 633
2 2641 31160
2 36126 2364
2 19602 8025
2 14423 2700
2 18548 10332
2 23327 26148
2 17986 33724
2 27634 20285
2 36589 21008
2 24788 7650
2 18488 29271
2 25847 5199
2 18725 9984
2 24155 7227
2 22655 20707
2 26317 35248
2 29274 9665
2 3205 29312
2 29431 29461
2 29207 27890
2 17037 24942
2 21499 1415
2 13726 19219
2 23062 18373
2 642 26770
2 4351 17307
2 8088 22648
2 36261 38616
2 3315 4272
2 34447 34763
2 7532 12818
2 13847 15104
2 19370 31285
2 19105 39133
2 17159 6905
2 7849 15482
2 29880 6159
2 39201 16727
2 3801 15965
2 38109 2892
2 38171 6925
2 33006 39475
2 24698 9338
2 4983 9483
2 14370 39696
2 38036 2955
2 22105 37653
2 671 18796
2 24629 39683
2 18623 28295
2 12174 33615
2 20266 2429
2 16853 20574
2 4896 33398
2 7313 6268
2 14916 30120
2 17396 21564
2 35766 6390
2 38588 15422
2 31517 29205
2 18310 7715
2 35503 37674
2 10027 33456
2 31365 8127
2 37310 27589
2 27911 1160
2 26425 25358
2 11907 1794
2 33377 32679
2 11971 5371
2 13925 38965
2 15491 1038
2 4128 35491
2 6500 4781
2 6171 33760
2 3438 15443
2 25235 32771
2 31451 35774
2 33992 18843
2 28287 29116
2 15243 1724
2 1227 6464
2 10171 34064
2 6219 23048
2 25302 7401
2 27438 21988
2 8183 30295
2 1074 37007
2 23786 17924
2 5012 18781
2 23382 30897
2 30521 20945
2 31879 28364
2 16014 30410
2 812 21883
2 10395 33678
2 23895 23754
2 30884 18568
2 6759 39830
2 36480 16317
2 11562 37187
2 36201 15534
2 2366 9685
2 6306 9149
2 4089 38926
2 28200 26739
2 29036 13278
2 29941 37572
2 13225 31398
2 33586 9225
2 18220 3288
2 2318 1513
2 2064 6878
2 14432 21748
2 21092 9786
2 12136 15749
2 26411 7854
2 16304 19590
2 35484 23225
2 17550 21578
2 26826 26320
2 15338 39035
2 11806 31246
2 24045 16158
2 13172 13926
2 12355 24455
2 3500 216
2 15458 26357
2 39372 39693
2 3837 38782
2 1352 31901
2 25973 29561
2 7947 18499
2 19997 26362
2 8541 34556
2 36641 6786
2 27934 17484
2 28032 13559
2 8485 29948
2 11766 22466
2 37251 4153
2 19493 26569
2 22960 863
2 14631 17887
2 4594 8264
2 33005 38977
2 14556 17960
2 37746 21178
2 27359 15805
2 25648 2992
2 4869 21218
2 26938 35297
2 17462 23877
2 4514 10574
2 8224 17498
2 32141 10773
2 12102 8219
2 19902 24279
2 34839 10196
2 29624 1462
2 8292 9591
2 37129 1077
2 39114 16311
2 8930 9272
2 15194 11910
2 982 7259
2 35398 2702
2 3051 31064
2 10171 17210
2 26649 34734
2 6760 17066
2 8357 3055
2 31460 13129
2 39336 14679
2 39022 24121
2 19680 12830
2 10478 5900
2 30785 3252
2 1614 35971
2 30333 1244
2 13775 9355
2 11453 2079
2 28447 33647
2 3486 13436
2 19722 14577
2 5335 16596
2 27863 15001
2 3943 7259
2 25304 23577
2 2137 39350
2 16684 30915
2 19600 29971
2 26609 12232
2 32875 35240
2 27331 9114
2 5927 18853
2 27876 4968
2 23240 26686
2 997 23106
2 38458 18118
2 13894 23249
2 19870 476
2 31564 21765
2 14653 36794
2 18321 33165
2 19491 33104
2 9695 505
2 28064 17944
2 8582 15085
2 19630 19400
2 6765 38102
2 19196 19199
2 20321 32264
2 15819 35510
2 35542 38595
2 39911 23999
2 16766 34494
2 24099 19545
2 3116 37971
2 33222 38788
2 27463 17439
2 7266 38927
2 39219 6055
2 33843 33309
2 32079 34375
2 4139 5434
2 26408 36582
2 30303 36005
2 33493 25983
2 35628 30366
2 18871 4636
2 3779 36502
2 5246 32931
2 832 34211
2 32579 6049
2 12663 6200
2 3189 37866
2 15817 23412
2 25223 15370
2 28986 9748
2 32085 38291
2 1719 2064
2 26839 708
2 5396 30786
2 33254 17808
2 7365 29107
2 1013 27724
2 39159 4874
2 31959 33246
2 30026 24050
2 39267 8400
2 20023 4335
2 3769 35556
2 4503 12320
2 11798 16387
2 38521 12075
2 29981 33652
2 3509 16370
2 17061 30732
2 9812 16237
2 38057 18334
2 36828 34515
2 27203 24079
2 2570 983
2 29311 32613
2 37192 15713
2 3087 7251
2 34680 11369
2 3524 15568
2 8 20025
2 14579 19888
2 32384 32288
2 9143 20149
2 32254 28027
2 25980 4323
2 30885 20354
2 29276 33097
2 17239 15641
2 16044 39053
2 32598 14089
2 18521 11374
2 1959 19217
2 587 17335
2 20695 32196
2 17713 3193
2 14065 35692
2 20302 247
2 27562 30674
2 17910 3338
2 7166 20772
2 37262 17725
2 20520 25314
2 2583 7894
2 15989 5557
2 12878 15115
2 3675 31594
2 14554 34385
2 35707 29621
2 6140 16498
2 28218 17869
2 1843 30527
2 2962 4835
2 37966 31854
2 4896 32023
2 22700 27928
2 22625 17716
2 18164 7826
2 5567 11039
2 19040 12201
2 38020 14742
2 27866 1022
2 14562 29006
2 15464 27139
2 13216 22003
2 3133 9444
2 19754 9731
2 25095 26594
2 7658 23076
2 10235 10688
2 29236 23220
2 34045 37930
2 11272 16713
2 13408 1344
2 18397 12829
2 37523 23818
2 19566 31049
2 4706 17750
2 6754 28757
2 13683 32878
2 36848 4193
2 34922 36693
2 27524 10291
2 36305 27671
2 25790 15961
2 1992 25113
2 13461 24820
2 3706 27860
2 948 4394
2 18062 20535
2 37822 2043
2 33745 135
2 32742 29922
2 19387 36319
2 9348 4413
2 3938 15878
2 31419 37762
2 17920 37676
2 21236 12743
2 38624 39357
2 25323 11598
2 25567 7756
2 25585 32346
2 39254 16177
2 10442 4361
2 19060 12376
2 12808 7092
2 1268 18
2 765 26646
2 31282 11865
2 24583 32375
2 36262 7117
2 12803 31031
2 5303 7600
2 9874 293
2 32878 32165
2 32256 29395
2 27849 5896
2 9531 1992
2 18285 3279
2 27107 26552
2 16333 31522
2 32986 24623
2 5561 32029
2 28181 36192
2 39418 15314
2 35243 39236
2 5852 24431
2 30159 37783
